Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726066321,200,,Aggregated,2.200000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,203,0,930.0,917.9426136305497,449.69429500088154,1490.9891679999419,410.58620689655174
1726066322,200,,Aggregated,2.200000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,205,0,940.0,919.5832743317155,449.69429500088154,1490.9891679999419,410.59512195121954
1726066323,200,,Aggregated,2.200000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,207,0,940.0,921.3761711884135,449.69429500088154,1490.9891679999419,410.5990338164251
1726066324,200,,Aggregated,2.100000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,209,0,940.0,921.869353430621,449.69429500088154,1490.9891679999419,410.60765550239233
1726066325,200,,Aggregated,2.100000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,212,0,940.0,920.469277283014,449.69429500088154,1490.9891679999419,410.6132075471698
1726066326,200,,Aggregated,2.000000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,214,0,930.0,919.0180729299105,449.69429500088154,1490.9891679999419,410.60280373831773
1726066327,200,,Aggregated,2.000000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,217,0,930.0,917.755005811054,449.69429500088154,1490.9891679999419,410.5852534562212
1726066328,200,,Aggregated,2.100000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,219,0,930.0,917.497619260267,449.69429500088154,1490.9891679999419,410.5753424657534
1726066329,200,,Aggregated,2.100000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,221,0,930.0,916.9900480678671,449.69429500088154,1490.9891679999419,410.5972850678733
1726066330,200,,Aggregated,2.200000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,223,0,930.0,918.0066821390119,449.69429500088154,1490.9891679999419,410.6143497757848
1726066331,200,,Aggregated,2.200000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,225,0,930.0,919.1155222977733,449.69429500088154,1490.9891679999419,410.62666666666667
1726066332,200,,Aggregated,2.200000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,227,0,930.0,919.6706222158509,449.69429500088154,1490.9891679999419,410.62555066079295
1726066333,200,,Aggregated,2.100000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,229,0,930.0,919.2801047205224,449.69429500088154,1490.9891679999419,410.6069868995633
1726066334,200,,Aggregated,2.200000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,231,0,930.0,920.3333790303067,449.69429500088154,1490.9891679999419,410.5800865800866
1726066335,200,,Aggregated,2.200000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,233,0,930.0,920.6053120772556,449.69429500088154,1490.9891679999419,410.57081545064375
1726066336,200,,Aggregated,2.200000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,235,0,940.0,921.6800826085243,449.69429500088154,1490.9891679999419,410.53617021276597
1726066337,200,,Aggregated,2.200000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,237,0,940.0,922.6137839156266,449.69429500088154,1490.9891679999419,410.53586497890296
1726066338,200,,Aggregated,2.100000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,239,0,940.0,924.3102815314032,449.69429500088154,1490.9891679999419,410.4979079497908
